Motif_name	Motif_ID	TF_Species	TF_ID	Family_ID	TSource_ID	MSource_ID	DBID	TF_Name	TF_Status	Family_Name	DBDs	DBD_Count	Cutoff	DBID.1	Motif_Type	MSource_Identifier	MSource_Type	PMID	MSource_Version	SR_Model	SR_NoThreshold	TfSource_Name	TfSource_URL	uniprot.Swiss-Prot	uniprot.TrEMBL
M02118_2.00_zen2_Drosophila_melanogaster	M02118_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS64_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	pTH5479	PBM	Zoo_01	PBM	25215497	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M02121_2.00_Awh_Drosophila_melanogaster	M02121_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS64_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	pTH5759	PBM	Zoo_01	PBM	25215497	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M02129_2.00_Vsx1_Drosophila_melanogaster	M02129_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS64_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	pTH5821	PBM	Zoo_01	PBM	25215497	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M02130_2.00_Vsx2_Drosophila_melanogaster	M02130_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS64_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	pTH6195	PBM	Zoo_01	PBM	25215497	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M02140_2.00_KLLA0_D10043g_Kluyveromyces_lactis	M02140_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS64_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	pTH6070	PBM	Zoo_01	PBM	25215497	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M02150_2.00_NEMVEDRAFT_v1g205636_Nematostella_vectensis	M02150_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS64_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	pTH5491	PBM	Zoo_01	PBM	25215497	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M02152_2.00_NEMVEDRAFT_v1g81309_Nematostella_vectensis	M02152_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS64_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	pTH5477	PBM	Zoo_01	PBM	25215497	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M02154_2.00_NEMVEDRAFT_v1g8907_Nematostella_vectensis	M02154_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS64_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	pTH6483	PBM	Zoo_01	PBM	25215497	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M02162_2.00_Q0N4F9_NEMVE_Nematostella_vectensis	M02162_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS64_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	pTH6150	PBM	Zoo_01	PBM	25215497	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M02166_2.00_Q0N4M8_NEMVE_Nematostella_vectensis	M02166_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS64_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	pTH6215	PBM	Zoo_01	PBM	25215497	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M02169_2.00_Q4RRY4_TETNG_Tetraodon_nigroviridis	M02169_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS64_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	pTH6326	PBM	Zoo_01	PBM	25215497	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M02170_2.00_Smp_158000_Schistosoma_mansoni	M02170_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS64_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	pTH5672	PBM	Zoo_01	PBM	25215497	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M02175_2.00_SPU_026099_Strongylocentrotus_purpuratus	M02175_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS64_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	pTH6140	PBM	Zoo_01	PBM	25215497	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M02179_2.00_ceh.5_Caenorhabditis_elegans	M02179_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS64_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	pTH6562	PBM	Zoo_01	PBM	25215497	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M02182_2.00_lim.4_Caenorhabditis_elegans	M02182_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS64_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	pTH6366	PBM	Zoo_01	PBM	25215497	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M02187_2.00_ceh.62_Caenorhabditis_elegans	M02187_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS64_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	pTH5492	PBM	Zoo_01	PBM	25215497	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M02190_2.00_PHO2_Saccharomyces_cerevisiae	M02190_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS64_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	pTH6406	PBM	Zoo_01	PBM	25215497	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M02200_2.00_P79681_ACIBE_Acipenser_baerii	M02200_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS64_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	pTH6156	PBM	Zoo_01	PBM	25215497	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M02205_2.00_Q24780_9CNID_Eleutheria_dichotoma	M02205_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS64_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	pTH6308	PBM	Zoo_01	PBM	25215497	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M02221_2.00_AAZ08039_Xenopus_tropicalis	M02221_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS64_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	pTH5791	PBM	Zoo_01	PBM	25215497	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M02228_2.00_SNAPOd2T00003340001_Oikopleura_dioica	M02228_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS64_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	pTH6369	PBM	Zoo_01	PBM	25215497	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M02230_2.00_SNAPOd2T00006145001_Oikopleura_dioica	M02230_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS64_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	pTH5930	PBM	Zoo_01	PBM	25215497	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M02231_2.00_SNAPOd2T00006620001_Oikopleura_dioica	M02231_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS64_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	pTH5666	PBM	Zoo_01	PBM	25215497	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M02233_2.00_mixl1.S_Xenopus_laevis	M02233_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS64_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	pTH6163	PBM	Zoo_01	PBM	25215497	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M03251_2.00_Hoxa2_Mus_musculus	M03251_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS33_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	Hoxa2_1	SELEX	Jolma2013	SELEX	23332764	January 2013	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M03255_2.00_Msx3_Mus_musculus	M03255_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS33_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	Msx3_1	SELEX	Jolma2013	SELEX	23332764	January 2013	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M03256_2.00_Msx3_Mus_musculus	M03256_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS33_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	Msx3_2	SELEX	Jolma2013	SELEX	23332764	January 2013	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M03257_2.00_Lhx4_Mus_musculus	M03257_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS33_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	Lhx4_1	SELEX	Jolma2013	SELEX	23332764	January 2013	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M03263_2.00_Shox2_Mus_musculus	M03263_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS33_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	Shox2_1	SELEX	Jolma2013	SELEX	23332764	January 2013	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M03264_2.00_Uncx_Mus_musculus	M03264_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS33_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	Uncx_1	SELEX	Jolma2013	SELEX	23332764	January 2013	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M03265_2.00_Uncx_Mus_musculus	M03265_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS33_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	Uncx_2	SELEX	Jolma2013	SELEX	23332764	January 2013	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M03267_2.00_Vsx1_Mus_musculus	M03267_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS33_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	Vsx1_1	SELEX	Jolma2013	SELEX	23332764	January 2013	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M03268_2.00_Gbx2_Mus_musculus	M03268_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS33_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	Gbx2_1	SELEX	Jolma2013	SELEX	23332764	January 2013	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M03269_2.00_Arx_Mus_musculus	M03269_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS33_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	Arx_1	SELEX	Jolma2013	SELEX	23332764	January 2013	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M03272_2.00_Alx1_Mus_musculus	M03272_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS33_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	Alx1_1	SELEX	Jolma2013	SELEX	23332764	January 2013	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M03273_2.00_Alx1_Mus_musculus	M03273_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS33_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	Alx1_2	SELEX	Jolma2013	SELEX	23332764	January 2013	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M03276_2.00_En2_Mus_musculus	M03276_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS33_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	En2_1	SELEX	Jolma2013	SELEX	23332764	January 2013	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M03277_2.00_Prrx2_Mus_musculus	M03277_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS33_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	Prrx2_1	SELEX	Jolma2013	SELEX	23332764	January 2013	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M03278_2.00_Alx4_Mus_musculus	M03278_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS33_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	Alx4_1	SELEX	Jolma2013	SELEX	23332764	January 2013	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M03286_2.00_Gbx1_Mus_musculus	M03286_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS33_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	Gbx1_1	SELEX	Jolma2013	SELEX	23332764	January 2013	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M03287_2.00_Hoxd3_Mus_musculus	M03287_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS33_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	Hoxd3_1	SELEX	Jolma2013	SELEX	23332764	January 2013	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M03288_2.00_Lhx8_Mus_musculus	M03288_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS33_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	Lhx8_1	SELEX	Jolma2013	SELEX	23332764	January 2013	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M03289_2.00_Lhx8_Mus_musculus	M03289_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS33_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	Lhx8_2	SELEX	Jolma2013	SELEX	23332764	January 2013	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M03290_2.00_Lhx8_Mus_musculus	M03290_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS33_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	Lhx8_3	SELEX	Jolma2013	SELEX	23332764	January 2013	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M03776_2.00_al_Drosophila_melanogaster	M03776_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS45_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	al_1	SELEX	Nitta2015	SELEX	25779349	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M03784_2.00_Dfd_Drosophila_melanogaster	M03784_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS45_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	Dfd_1	SELEX	Nitta2015	SELEX	25779349	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M03785_2.00_Dfd_Drosophila_melanogaster	M03785_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS45_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	Dfd_2	SELEX	Nitta2015	SELEX	25779349	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M03789_2.00_ems_Drosophila_melanogaster	M03789_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS45_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	ems_1	SELEX	Nitta2015	SELEX	25779349	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M03790_2.00_ems_Drosophila_melanogaster	M03790_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS45_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	ems_2	SELEX	Nitta2015	SELEX	25779349	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M03791_2.00_ems_Drosophila_melanogaster	M03791_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS45_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	ems_3	SELEX	Nitta2015	SELEX	25779349	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M03792_2.00_ems_Drosophila_melanogaster	M03792_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS45_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	ems_4	SELEX	Nitta2015	SELEX	25779349	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M03793_2.00_en_Drosophila_melanogaster	M03793_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS45_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	en_1	SELEX	Nitta2015	SELEX	25779349	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M03794_2.00_eve_Drosophila_melanogaster	M03794_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS45_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	eve_1	SELEX	Nitta2015	SELEX	25779349	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M03796_2.00_Lim3_Drosophila_melanogaster	M03796_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS45_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	Lim3_1	SELEX	Nitta2015	SELEX	25779349	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M03798_2.00_slou_Drosophila_melanogaster	M03798_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS45_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	slou_1	SELEX	Nitta2015	SELEX	25779349	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M03799_2.00_Scr_Drosophila_melanogaster	M03799_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS45_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	Scr_1	SELEX	Nitta2015	SELEX	25779349	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M03805_2.00_zen_Drosophila_melanogaster	M03805_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS45_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	zen_1	SELEX	Nitta2015	SELEX	25779349	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M03806_2.00_zen2_Drosophila_melanogaster	M03806_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS45_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	zen2_1	SELEX	Nitta2015	SELEX	25779349	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M03807_2.00_zen2_Drosophila_melanogaster	M03807_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS45_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	zen2_2	SELEX	Nitta2015	SELEX	25779349	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M03813_2.00_hbn_Drosophila_melanogaster	M03813_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS45_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	hbn_1	SELEX	Nitta2015	SELEX	25779349	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M03814_2.00_E5_Drosophila_melanogaster	M03814_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS45_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	E5_1	SELEX	Nitta2015	SELEX	25779349	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M03826_2.00_repo_Drosophila_melanogaster	M03826_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS45_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	repo_1	SELEX	Nitta2015	SELEX	25779349	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M03827_2.00_repo_Drosophila_melanogaster	M03827_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS45_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	repo_2	SELEX	Nitta2015	SELEX	25779349	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M03828_2.00_repo_Drosophila_melanogaster	M03828_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS45_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	repo_3	SELEX	Nitta2015	SELEX	25779349	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M03831_2.00_Awh_Drosophila_melanogaster	M03831_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS45_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	Awh_1	SELEX	Nitta2015	SELEX	25779349	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M03834_2.00_otp_Drosophila_melanogaster	M03834_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS45_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	otp_1	SELEX	Nitta2015	SELEX	25779349	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M03835_2.00_otp_Drosophila_melanogaster	M03835_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS45_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	otp_2	SELEX	Nitta2015	SELEX	25779349	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M03836_2.00_unpg_Drosophila_melanogaster	M03836_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS45_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	unpg_1	SELEX	Nitta2015	SELEX	25779349	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M03840_2.00_Rx_Drosophila_melanogaster	M03840_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS45_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	Rx_1	SELEX	Nitta2015	SELEX	25779349	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M03841_2.00_Rx_Drosophila_melanogaster	M03841_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS45_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	Rx_2	SELEX	Nitta2015	SELEX	25779349	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M03845_2.00_Pph13_Drosophila_melanogaster	M03845_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS45_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	Pph13_1	SELEX	Nitta2015	SELEX	25779349	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M03846_2.00_unc.4_Drosophila_melanogaster	M03846_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS45_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	unc-4_1	SELEX	Nitta2015	SELEX	25779349	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M03849_2.00_PHDP_Drosophila_melanogaster	M03849_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS45_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	PHDP_1	SELEX	Nitta2015	SELEX	25779349	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M03851_2.00_OdsH_Drosophila_melanogaster	M03851_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS45_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	OdsH_1	SELEX	Nitta2015	SELEX	25779349	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M03852_2.00_OdsH_Drosophila_melanogaster	M03852_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS45_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	OdsH_2	SELEX	Nitta2015	SELEX	25779349	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
M03855_2.00_CG11294_Drosophila_melanogaster	M03855_2.00	Homo_sapiens	T209902_2.00	F223_2.00	TS12_2.00	MS45_2.00	ENSG00000171540	OTP	I	Homeodomain	Homeobox	1	0.598692764790911	CG11294_1	SELEX	Nitta2015	SELEX	25779349	None	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q5XKR4	None
